doc_id,sent_id,pair_id,e1,e2,ddi,source_type,file_name
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p1,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e2,true,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p2,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e3,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p3,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e4,true,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p4,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e5,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p5,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e6,true,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p6,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p7,DDI-DrugBank.d192.s0.e0,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p8,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e2,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p9,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e3,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p10,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e4,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p11,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e5,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p12,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e6,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p13,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p14,DDI-DrugBank.d192.s0.e1,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p15,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e3,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p16,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e4,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p17,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e5,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p18,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e6,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p19,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p20,DDI-DrugBank.d192.s0.e2,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p21,DDI-DrugBank.d192.s0.e3,DDI-DrugBank.d192.s0.e4,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p22,DDI-DrugBank.d192.s0.e3,DDI-DrugBank.d192.s0.e5,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p23,DDI-DrugBank.d192.s0.e3,DDI-DrugBank.d192.s0.e6,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p24,DDI-DrugBank.d192.s0.e3,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p25,DDI-DrugBank.d192.s0.e3,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p26,DDI-DrugBank.d192.s0.e4,DDI-DrugBank.d192.s0.e5,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p27,DDI-DrugBank.d192.s0.e4,DDI-DrugBank.d192.s0.e6,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p28,DDI-DrugBank.d192.s0.e4,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p29,DDI-DrugBank.d192.s0.e4,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p30,DDI-DrugBank.d192.s0.e5,DDI-DrugBank.d192.s0.e6,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p31,DDI-DrugBank.d192.s0.e5,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p32,DDI-DrugBank.d192.s0.e5,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p33,DDI-DrugBank.d192.s0.e6,DDI-DrugBank.d192.s0.e7,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p34,DDI-DrugBank.d192.s0.e6,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d192,DDI-DrugBank.d192.s0,DDI-DrugBank.d192.s0.p35,DDI-DrugBank.d192.s0.e7,DDI-DrugBank.d192.s0.e8,false,drugbank,Brompheniramine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p0,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e1,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p1,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e2,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p2,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e3,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p3,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e4,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p4,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e5,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p5,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p6,DDI-DrugBank.d342.s0.e0,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p7,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e2,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p8,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e3,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p9,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e4,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p10,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e5,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p11,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p12,DDI-DrugBank.d342.s0.e1,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p13,DDI-DrugBank.d342.s0.e2,DDI-DrugBank.d342.s0.e3,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p14,DDI-DrugBank.d342.s0.e2,DDI-DrugBank.d342.s0.e4,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p15,DDI-DrugBank.d342.s0.e2,DDI-DrugBank.d342.s0.e5,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p16,DDI-DrugBank.d342.s0.e2,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p17,DDI-DrugBank.d342.s0.e2,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p18,DDI-DrugBank.d342.s0.e3,DDI-DrugBank.d342.s0.e4,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p19,DDI-DrugBank.d342.s0.e3,DDI-DrugBank.d342.s0.e5,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p20,DDI-DrugBank.d342.s0.e3,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p21,DDI-DrugBank.d342.s0.e3,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p22,DDI-DrugBank.d342.s0.e4,DDI-DrugBank.d342.s0.e5,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p23,DDI-DrugBank.d342.s0.e4,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p24,DDI-DrugBank.d342.s0.e4,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p25,DDI-DrugBank.d342.s0.e5,DDI-DrugBank.d342.s0.e6,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p26,DDI-DrugBank.d342.s0.e5,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d342,DDI-DrugBank.d342.s0,DDI-DrugBank.d342.s0.p27,DDI-DrugBank.d342.s0.e6,DDI-DrugBank.d342.s0.e7,false,drugbank,Buclizine_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s0,DDI-DrugBank.d144.s0.p0,DDI-DrugBank.d144.s0.e0,DDI-DrugBank.d144.s0.e1,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p0,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e1,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p1,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e2,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p2,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e3,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p3,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e4,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p4,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e5,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p5,DDI-DrugBank.d144.s1.e0,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p6,DDI-DrugBank.d144.s1.e1,DDI-DrugBank.d144.s1.e2,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p7,DDI-DrugBank.d144.s1.e1,DDI-DrugBank.d144.s1.e3,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p8,DDI-DrugBank.d144.s1.e1,DDI-DrugBank.d144.s1.e4,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p9,DDI-DrugBank.d144.s1.e1,DDI-DrugBank.d144.s1.e5,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p10,DDI-DrugBank.d144.s1.e1,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p11,DDI-DrugBank.d144.s1.e2,DDI-DrugBank.d144.s1.e3,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p12,DDI-DrugBank.d144.s1.e2,DDI-DrugBank.d144.s1.e4,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p13,DDI-DrugBank.d144.s1.e2,DDI-DrugBank.d144.s1.e5,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p14,DDI-DrugBank.d144.s1.e2,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p15,DDI-DrugBank.d144.s1.e3,DDI-DrugBank.d144.s1.e4,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p16,DDI-DrugBank.d144.s1.e3,DDI-DrugBank.d144.s1.e5,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p17,DDI-DrugBank.d144.s1.e3,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p18,DDI-DrugBank.d144.s1.e4,DDI-DrugBank.d144.s1.e5,false,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p19,DDI-DrugBank.d144.s1.e4,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d144,DDI-DrugBank.d144.s1,DDI-DrugBank.d144.s1.p20,DDI-DrugBank.d144.s1.e5,DDI-DrugBank.d144.s1.e6,true,drugbank,Budesonide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s0,DDI-DrugBank.d331.s0.p0,DDI-DrugBank.d331.s0.e0,DDI-DrugBank.d331.s0.e1,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p0,DDI-DrugBank.d331.s3.e0,DDI-DrugBank.d331.s3.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p1,DDI-DrugBank.d331.s3.e0,DDI-DrugBank.d331.s3.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p2,DDI-DrugBank.d331.s3.e0,DDI-DrugBank.d331.s3.e3,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p3,DDI-DrugBank.d331.s3.e0,DDI-DrugBank.d331.s3.e4,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p4,DDI-DrugBank.d331.s3.e1,DDI-DrugBank.d331.s3.e2,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p5,DDI-DrugBank.d331.s3.e1,DDI-DrugBank.d331.s3.e3,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p6,DDI-DrugBank.d331.s3.e1,DDI-DrugBank.d331.s3.e4,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p7,DDI-DrugBank.d331.s3.e2,DDI-DrugBank.d331.s3.e3,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p8,DDI-DrugBank.d331.s3.e2,DDI-DrugBank.d331.s3.e4,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s3,DDI-DrugBank.d331.s3.p9,DDI-DrugBank.d331.s3.e3,DDI-DrugBank.d331.s3.e4,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s4,DDI-DrugBank.d331.s4.p0,DDI-DrugBank.d331.s4.e0,DDI-DrugBank.d331.s4.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s4,DDI-DrugBank.d331.s4.p1,DDI-DrugBank.d331.s4.e0,DDI-DrugBank.d331.s4.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s4,DDI-DrugBank.d331.s4.p2,DDI-DrugBank.d331.s4.e1,DDI-DrugBank.d331.s4.e2,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s5,DDI-DrugBank.d331.s5.p0,DDI-DrugBank.d331.s5.e0,DDI-DrugBank.d331.s5.e1,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s5,DDI-DrugBank.d331.s5.p1,DDI-DrugBank.d331.s5.e0,DDI-DrugBank.d331.s5.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s5,DDI-DrugBank.d331.s5.p2,DDI-DrugBank.d331.s5.e1,DDI-DrugBank.d331.s5.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s6,DDI-DrugBank.d331.s6.p0,DDI-DrugBank.d331.s6.e0,DDI-DrugBank.d331.s6.e1,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p0,DDI-DrugBank.d331.s7.e0,DDI-DrugBank.d331.s7.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p1,DDI-DrugBank.d331.s7.e0,DDI-DrugBank.d331.s7.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p2,DDI-DrugBank.d331.s7.e0,DDI-DrugBank.d331.s7.e3,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p3,DDI-DrugBank.d331.s7.e1,DDI-DrugBank.d331.s7.e2,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p4,DDI-DrugBank.d331.s7.e1,DDI-DrugBank.d331.s7.e3,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s7,DDI-DrugBank.d331.s7.p5,DDI-DrugBank.d331.s7.e2,DDI-DrugBank.d331.s7.e3,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s9,DDI-DrugBank.d331.s9.p0,DDI-DrugBank.d331.s9.e0,DDI-DrugBank.d331.s9.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s9,DDI-DrugBank.d331.s9.p1,DDI-DrugBank.d331.s9.e0,DDI-DrugBank.d331.s9.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s9,DDI-DrugBank.d331.s9.p2,DDI-DrugBank.d331.s9.e1,DDI-DrugBank.d331.s9.e2,true,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s10,DDI-DrugBank.d331.s10.p0,DDI-DrugBank.d331.s10.e0,DDI-DrugBank.d331.s10.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s11,DDI-DrugBank.d331.s11.p0,DDI-DrugBank.d331.s11.e0,DDI-DrugBank.d331.s11.e1,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s11,DDI-DrugBank.d331.s11.p1,DDI-DrugBank.d331.s11.e0,DDI-DrugBank.d331.s11.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d331,DDI-DrugBank.d331.s11,DDI-DrugBank.d331.s11.p2,DDI-DrugBank.d331.s11.e1,DDI-DrugBank.d331.s11.e2,false,drugbank,Bumetanide_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p0,DDI-DrugBank.d153.s0.e0,DDI-DrugBank.d153.s0.e1,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p1,DDI-DrugBank.d153.s0.e0,DDI-DrugBank.d153.s0.e2,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p2,DDI-DrugBank.d153.s0.e0,DDI-DrugBank.d153.s0.e3,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p3,DDI-DrugBank.d153.s0.e0,DDI-DrugBank.d153.s0.e4,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p4,DDI-DrugBank.d153.s0.e1,DDI-DrugBank.d153.s0.e2,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p5,DDI-DrugBank.d153.s0.e1,DDI-DrugBank.d153.s0.e3,true,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p6,DDI-DrugBank.d153.s0.e1,DDI-DrugBank.d153.s0.e4,true,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p7,DDI-DrugBank.d153.s0.e2,DDI-DrugBank.d153.s0.e3,true,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p8,DDI-DrugBank.d153.s0.e2,DDI-DrugBank.d153.s0.e4,true,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s0,DDI-DrugBank.d153.s0.p9,DDI-DrugBank.d153.s0.e3,DDI-DrugBank.d153.s0.e4,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s3,DDI-DrugBank.d153.s3.p0,DDI-DrugBank.d153.s3.e0,DDI-DrugBank.d153.s3.e1,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s4,DDI-DrugBank.d153.s4.p0,DDI-DrugBank.d153.s4.e0,DDI-DrugBank.d153.s4.e1,false,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s4,DDI-DrugBank.d153.s4.p1,DDI-DrugBank.d153.s4.e0,DDI-DrugBank.d153.s4.e2,true,drugbank,Bupivacaine_ddi.xml
DDI-DrugBank.d153,DDI-DrugBank.d153.s4,DDI-DrugBank.d153.s4.p2,DDI-DrugBank.d153.s4.e1,DDI-DrugBank.d153.s4.e2,true,drugbank,Bupivacaine_ddi.xml
